Country,Year,Urbanization over 1 million,GDP per capita,UrbLog,GDPLog,Urbanization Percentage,UrbPer
"Congo, Rep.",2000,32.67972915,1029.974585,3.486754982,6.937289406,58.695,58.695
"Congo, Rep.",2001,33.28032253,871.6709433,3.504966307,6.770411994,59.156,59.156
"Congo, Rep.",2002,33.92872533,919.6870144,3.52426201,6.82403341,59.617,59.617
"Congo, Rep.",2003,34.5927268,1039.379799,3.543643452,6.946379467,60.076,60.076
"Congo, Rep.",2004,35.23277783,1347.870907,3.561976838,7.206281521,60.533,60.533
"Congo, Rep.",2005,35.81579551,1718.07877,3.578389011,7.448961951,60.988,60.988
"Congo, Rep.",2006,36.33849999,2120.100338,3.592877785,7.659218696,61.441,61.441
"Congo, Rep.",2007,36.81607552,1978.133971,3.605934585,7.58990924,61.893,61.893
"Congo, Rep.",2008,37.28106076,2625.084722,3.618485443,7.87286845,62.341,62.341
"Congo, Rep.",2009,37.77676711,2337.578718,3.631694287,7.756870937,62.786,62.786
"Congo, Rep.",2010,38.28453577,2986.842697,3.645046049,8.001972154,63.228,63.228
"Congo, Rep.",2011,38.63711935,3502.077509,3.654213456,8.161111645,63.666,63.666
"Congo, Rep.",2012,38.98644494,3148.757359,3.66321402,8.054763165,64.1,64.1
"Congo, Rep.",2013,39.33241329,3152.60343,3.672048945,8.055983876,64.531,64.531
Costa Rica,1970,20.5729524,686.7903916,3.023977223,6.532029139,38.827,38.827
Costa Rica,1971,20.99489889,733.0335495,3.044279498,6.597191471,39.445,39.445
Costa Rica,1972,21.41907857,823.2161004,3.064282047,6.713218743,40.068,40.068
Costa Rica,1973,21.69404691,993.2310698,3.077037887,6.900963336,40.655,40.655
Costa Rica,1974,21.96210668,1057.51973,3.089318545,6.963681568,41.002,41.002
Costa Rica,1975,22.21248141,1214.136372,3.100654357,7.101788298,41.349,41.349
Costa Rica,1976,22.43840414,1455.992183,3.110773961,7.28344286,41.698,41.698
Costa Rica,1977,22.64696373,1805.612765,3.120025791,7.498655295,42.046,42.046
Costa Rica,1978,22.84143487,2014.828485,3.128576205,7.608289352,42.396,42.396
Costa Rica,1979,23.02988167,2244.848651,3.136792576,7.716393382,42.747,42.747
Costa Rica,1980,23.21438989,2614.018199,3.14477234,7.868643856,43.099,43.099
Costa Rica,1981,23.39914329,1380.542576,3.15269941,7.230231872,43.45,43.45
Costa Rica,1982,23.58313652,1333.651279,3.160531902,7.195675782,43.803,43.803
Costa Rica,1983,23.76714855,1565.655926,3.168304314,7.356060137,44.156,44.156
Costa Rica,1984,23.89588358,1771.410237,3.173706209,7.479531252,44.542,44.542
Costa Rica,1985,24.03365281,1846.978327,3.179455049,7.521306246,45.445,45.445
Costa Rica,1986,24.17987012,2018.173762,3.185520474,7.609948303,46.353,46.353
Costa Rica,1987,24.33604937,2021.991613,3.191958764,7.611838252,47.263,47.263
Costa Rica,1988,24.50070922,2004.596047,3.198702065,7.603197847,48.176,48.176
Costa Rica,1989,24.67906128,2212.318649,3.205955163,7.701796407,49.088,49.088
Costa Rica,1990,24.8709539,2356.324149,3.213700613,7.76485812,50.002,50.002
Costa Rica,1991,25.08074357,2269.472848,3.222100363,7.727302858,50.916,50.916
Costa Rica,1992,25.3039367,2651.439882,3.230959984,7.882858123,51.83,51.83
Costa Rica,1993,25.53612935,2909.842517,3.240094287,7.975854241,52.741,52.741
Costa Rica,1994,25.76583691,3111.034738,3.249049464,8.042710663,53.651,53.651
Costa Rica,1995,25.98860847,3368.379993,3.257658306,8.122187194,54.559,54.559
Costa Rica,1996,26.19858381,3320.921814,3.265705356,8.107997678,55.465,55.465
Costa Rica,1997,26.40597919,3507.119693,3.273590469,8.162550379,56.365,56.365
Costa Rica,1998,26.62350007,3759.308581,3.281794287,8.231990331,57.262,57.262
Costa Rica,1999,26.86115176,4111.765011,3.29068107,8.321607658,58.154,58.154
Costa Rica,2000,26.47990069,4058.088466,3.276385981,8.308467321,59.049,59.049
Costa Rica,2001,26.1431204,4087.10863,3.263586074,8.315593063,60.407,60.407
Costa Rica,2002,25.84429289,4114.59522,3.252089799,8.322295741,61.751,61.751
Costa Rica,2003,25.57770109,4199.706489,3.241720921,8.342769918,63.077,63.077
Costa Rica,2004,25.33457079,4379.149395,3.232169897,8.384609782,64.385,64.385
Costa Rica,2005,25.11003141,4621.37146,3.223267424,8.438446793,65.669,65.669
Costa Rica,2006,24.9028513,5128.400559,3.214982307,8.542549108,66.932,66.932
Costa Rica,2007,24.71337996,5897.527963,3.207344796,8.682288553,68.172,68.172
Costa Rica,2008,24.53772147,6582.79245,3.200211585,8.792214319,69.387,69.387
Costa Rica,2009,24.37341136,6385.565618,3.19349284,8.76179535,70.573,70.573
Costa Rica,2010,24.21792905,7773.185472,3.187093229,8.95843533,71.734,71.734
Costa Rica,2011,24.06992452,8704.111191,3.180963116,9.071550744,72.866,72.866
Costa Rica,2012,23.92966509,9442.665261,3.175118906,9.152993556,73.94,73.94
Costa Rica,2013,23.79855284,10184.60499,3.169624774,9.228632544,74.956,74.956
Cote d'Ivoire,1970,10.45888963,286.3326004,2.347452299,5.657154074,28.163,28.163
Cote d'Ivoire,1971,11.19793119,291.0417381,2.415729046,5.673466687,28.934,28.934
Cote d'Ivoire,1972,11.98512501,325.7277904,2.483666298,5.786062034,29.719,29.719
Cote d'Ivoire,1973,12.82062907,421.8697946,2.55105552,6.044696723,30.513,30.513
Cote d'Ivoire,1974,13.71714932,486.7258379,2.618646825,6.187701003,31.321,31.321
Cote d'Ivoire,1975,14.62257404,589.4363419,2.682566502,6.379166728,32.229,32.229
Cote d'Ivoire,1976,15.29945705,674.0545155,2.727817341,6.513310991,33.594,33.594
Cote d'Ivoire,1977,16.01129748,865.7343955,2.773294566,6.763578159,34.983,34.983
Cote d'Ivoire,1978,16.76692379,1043.939942,2.819408124,6.95075724,36.4,36.4
Cote d'Ivoire,1979,16.74734359,1155.467727,2.818239654,7.052260499,36.614,36.614
Cote d'Ivoire,1980,16.7383437,1231.079934,2.817702118,7.115647058,36.829,36.829
Cote d'Ivoire,1981,16.73691631,977.1059007,2.817616837,6.88459504,37.044,37.044
Cote d'Ivoire,1982,16.74810434,840.3382186,2.818285078,6.733804452,37.26,37.26
Cote d'Ivoire,1983,16.77555828,728.5641277,2.819922963,6.591075649,37.476,37.476
Cote d'Ivoire,1984,16.82552779,700.1368854,2.822897244,6.551275866,37.693,37.693
Cote d'Ivoire,1985,16.8979073,686.9096253,2.827189786,6.532202734,37.91,37.91
Cote d'Ivoire,1986,16.99766911,868.6446163,2.833076223,6.766934085,38.127,38.127
Cote d'Ivoire,1987,17.12170475,923.0381468,2.840346942,6.827670563,38.346,38.346
Cote d'Ivoire,1988,17.23617689,906.0814351,2.847010483,6.809129186,38.608,38.608
Cote d'Ivoire,1989,17.28961991,914.8954334,2.850106316,6.818809778,38.976,38.976
Cote d'Ivoire,1990,17.34964228,981.5966241,2.853571888,6.889180454,39.345,39.345
Cote d'Ivoire,1991,17.41598097,920.2727589,2.857388231,6.824670103,39.716,39.716
Cote d'Ivoire,1992,17.49362115,929.1071718,2.861836309,6.834224095,40.088,40.088
Cote d'Ivoire,1993,17.58383679,833.8168906,2.866980116,6.726013823,40.461,40.461
Cote d'Ivoire,1994,17.69435045,602.5171294,2.873245405,6.401116096,40.835,40.835
Cote d'Ivoire,1995,17.8285316,781.0774038,2.880800073,6.660674254,41.21,41.21
Cote d'Ivoire,1996,17.98467523,829.6078685,2.889520019,6.720953142,41.587,41.587
Cote d'Ivoire,1997,18.16119492,779.2864744,2.899287171,6.658378725,41.964,41.964
Cote d'Ivoire,1998,18.37236752,818.8968921,2.910847771,6.707958181,42.342,42.342
Cote d'Ivoire,1999,18.56502948,794.9077901,2.921279676,6.678226121,42.886,42.886
Cote d'Ivoire,2000,18.76988831,662.1608005,2.9322539,6.495508427,43.541,43.541
Cote d'Ivoire,2001,19.02977514,681.6349284,2.946004865,6.524494219,44.195,44.195
Cote d'Ivoire,2002,19.33946335,740.4457621,2.962147741,6.607252386,44.853,44.853
Cote d'Ivoire,2003,19.68202346,905.1909454,2.979705704,6.808145911,45.513,45.513
Cote d'Ivoire,2004,20.03573194,965.5930785,2.997517276,6.872742502,46.175,46.175
Cote d'Ivoire,2005,20.38007487,982.2319715,3.014557701,6.889827504,46.836,46.836
Cote d'Ivoire,2006,20.71349578,978.1015547,3.030785458,6.885613504,47.5,47.5
Cote d'Ivoire,2007,21.03585809,1097.328929,3.04622851,7.000634259,48.266,48.266
Cote d'Ivoire,2008,21.34113149,1274.962923,3.060636266,7.150672377,49.034,49.034
Cote d'Ivoire,2009,21.61994011,1238.794261,3.073616042,7.121893815,49.8,49.8
Cote d'Ivoire,2010,21.8705702,1207.84988,3.085141907,7.096597099,50.557,50.557
Cote d'Ivoire,2011,22.08925302,1241.598653,3.095091202,7.124155065,51.305,51.305
Cote d'Ivoire,2012,22.27927771,1243.986075,3.103656996,7.12607608,52.041,52.041
Cote d'Ivoire,2013,22.45312409,1407.418198,3.111429762,7.24951224,52.766,52.766
Cuba,1970,20.41858834,653.2380917,3.016445679,6.481941675,60.266,60.266
Cuba,1971,20.25657717,779.5623039,3.008479539,6.658732613,60.976,60.976
Cuba,1972,20.04752395,901.3674037,2.998105652,6.803912948,61.8,61.8
Cuba,1973,19.85607934,1088.44027,2.988510224,6.992501005,62.614,62.614
Cuba,1974,19.69632626,1224.411871,2.980432134,7.110215902,63.423,63.423
Cuba,1975,19.57614273,1380.261716,2.974311617,7.230028409,64.224,64.224
Cuba,1976,19.49581288,1444.873403,2.970199718,7.275776986,65.018,65.018
Cuba,1977,19.44917352,1474.636367,2.967804577,7.296166708,65.802,65.802
Cuba,1978,19.43156798,1837.764035,2.966898959,7.516304913,66.579,66.579
Cuba,1979,19.43548753,2003.294684,2.967100649,7.602548446,67.346,67.346
Cuba,1980,19.45460563,2024.678974,2.968083835,7.613166436,68.106,68.106
Cuba,1981,19.48948578,2038.214587,2.969875129,7.619829501,68.853,68.853
Cuba,1982,19.58696508,2109.996725,2.974864298,7.654441674,69.414,69.414
Cuba,1983,19.69707116,2226.118644,2.980469953,7.70801483,69.925,69.925
Cuba,1984,19.79067222,2397.087966,2.985210727,7.782009932,70.433,70.433
Cuba,1985,19.85530384,2270.124431,2.988471167,7.727589924,70.933,70.933
Cuba,1986,19.88567995,2378.929831,2.989999872,7.774406015,71.43,71.43
Cuba,1987,19.88741892,2451.274589,2.990087317,7.804363409,71.921,71.921
Cuba,1988,19.87586315,2641.236214,2.989506089,7.879002349,72.408,72.408
Cuba,1989,19.87113736,2572.873458,2.989268295,7.85277863,72.888,72.888
Cuba,1990,19.88880882,2702.185284,2.990157203,7.901816089,73.364,73.364
Cuba,1991,19.86477839,2275.925901,2.988948233,7.730142238,73.676,73.676
Cuba,1992,19.79461402,2052.991446,2.985409882,7.62705325,73.827,73.827
Cuba,1993,19.74255816,2066.917658,2.982776618,7.633813722,73.977,73.977
Cuba,1994,19.70297706,2615.018812,2.980769744,7.86902657,74.127,74.127
Cuba,1995,19.67135421,2783.431452,2.979163476,7.931439781,74.277,74.277
Cuba,1996,19.6482884,2278.285342,2.97799023,7.731178396,74.426,74.426
Cuba,1997,19.63481594,2300.945851,2.977304314,7.741075557,74.618,74.618
Cuba,1998,19.62852758,2326.174356,2.976983997,7.75198029,74.855,74.855
Cuba,1999,19.62603521,2555.068738,2.976857012,7.845834406,75.089,75.089
Cuba,2000,19.62531297,2744.124479,2.976820211,7.917217352,75.323,75.323
Cuba,2001,19.62425725,2835.076661,2.976766416,7.949824257,75.555,75.555
Cuba,2002,19.62418364,2995.899528,2.976762665,8.004999809,75.785,75.785
Cuba,2003,19.54245475,3192.400519,2.972589266,8.068528427,75.947,75.947
Cuba,2004,19.45276667,3388.766954,2.967989305,8.128221404,76.041,76.041
Cuba,2005,19.378683,3776.470549,2.964173647,8.236545135,76.134,76.134
Cuba,2006,19.32142889,4666.988169,2.961214785,8.448269211,76.227,76.227
Cuba,2007,19.27875463,5185.382272,2.959003693,8.553598844,76.32,76.32
Cuba,2008,19.24614621,5382.815961,2.957310844,8.590966929,76.413,76.413
Cuba,2009,19.21748107,5499.120103,2.955820337,8.612343377,76.505,76.505
Cuba,2010,19.18801202,5701.962671,2.95428571,8.648565723,76.597,76.597
Cuba,2011,19.15631294,6164.518362,2.952632319,8.726565288,76.689,76.689
Cuba,2012,19.12355801,6498.294688,2.950920979,8.779295066,76.781,76.781
Cuba,2013,19.09137075,6985.317908,2.94923644,8.851565784,76.872,76.872
Denmark,1970,27.99939214,3421.045903,3.332182801,8.137701603,79.737,79.737
Denmark,1971,27.18699868,3794.607474,3.302738869,8.241336252,80.239,80.239
Denmark,1972,26.09321748,4603.272435,3.261675414,8.434522728,80.731,80.731
Denmark,1973,25.03776986,6072.766388,3.220385479,8.711569528,81.211,81.211
Denmark,1974,24.05721606,6726.410859,3.180434996,8.813796976,81.683,81.683
Denmark,1975,23.15608608,7952.80027,3.142257644,8.981279381,82.146,82.146
Denmark,1976,22.56840482,8740.522127,3.116550911,9.075725207,82.6,82.6
Denmark,1977,22.25551787,9746.253735,3.102589972,9.184638258,82.886,82.886
Denmark,1978,21.94683722,11799.37481,3.088623039,9.375801827,83.169,83.169
Denmark,1979,21.65649983,13737.68131,3.075305632,9.527897797,83.448,83.448
Denmark,1980,21.39619799,13831.91803,3.063213242,9.534734101,83.723,83.723
Denmark,1981,21.2121786,11976.50372,3.054575479,9.390701986,83.915,83.915
Denmark,1982,21.08012998,11695.92529,3.04833089,9.366995794,84.025,84.025
Denmark,1983,20.94790349,11757.93175,3.042038569,9.372283334,84.134,84.134
Denmark,1984,20.81289705,11470.17401,3.035572845,9.347505381,84.243,84.243
Denmark,1985,20.65996948,12168.1376,3.028197986,9.406576142,84.351,84.351
Denmark,1986,20.51059518,17169.41243,3.020941591,9.750884733,84.458,84.458
Denmark,1987,20.38570524,21333.52187,3.014833932,9.968034911,84.565,84.565
Denmark,1988,20.27727372,22476.0806,3.009500738,10.02020694,84.671,84.671
Denmark,1989,20.19446697,21812.62042,3.005408655,9.990244,84.777,84.777
Denmark,1990,20.13814986,26865.15146,3.002616019,10.19858524,84.843,84.843
Denmark,1991,20.08226921,26961.0937,2.999837297,10.20215013,84.871,84.871
Denmark,1992,20.03353077,29526.37947,2.997407408,10.29303936,84.898,84.898
Denmark,1993,20.00578958,27542.32473,2.996021711,10.22347918,84.925,84.925
Denmark,1994,20.01701824,29962.86244,2.996582824,10.30771398,84.952,84.952
Denmark,1995,20.03203288,35356.93508,2.997332636,10.47324984,84.979,84.979
Denmark,1996,20.05719471,35709.86682,2.998587928,10.48318231,85.006,85.006
Denmark,1997,20.10090462,32887.83142,3.00076482,10.400858,85.033,85.033
Denmark,1998,20.12211411,33402.90348,3.001819415,10.41639811,85.06,85.06
Denmark,1999,20.14752906,33455.62839,3.003081654,10.41797531,85.086,85.086
Denmark,2000,20.17244311,30751.06799,3.004317471,10.33368,85.1,85.1
Denmark,2001,20.19225261,30775.12508,3.005298997,10.33446202,85.15,85.15
Denmark,2002,20.28450514,33271.56628,3.009857301,10.41245845,85.25,85.25
Denmark,2003,20.45290539,40516.96748,3.018124945,10.60947612,85.36,85.36
Denmark,2004,20.62579806,46539.21673,3.026542625,10.74805061,85.566,85.566
Denmark,2005,20.7959801,48832.43294,3.034759704,10.79614998,85.856,85.856
Denmark,2006,20.95674081,52006.27159,3.042460352,10.8591196,86.098,86.098
Denmark,2007,21.09874725,58435.72212,3.049213667,10.97568266,86.293,86.293
Denmark,2008,21.21580648,64152.61088,3.054746493,11.06902007,86.487,86.487
Denmark,2009,21.34402903,57881.90189,3.06077203,10.96616004,86.654,86.654
Denmark,2010,21.4928827,57613.90304,3.067721843,10.96151919,86.795,86.795
Denmark,2011,21.66669778,61231.08534,3.075776417,11.02241027,86.957,86.957
Denmark,2012,21.86741045,57469.40461,3.084997421,10.95900799,87.142,87.142
Denmark,2013,22.06021373,59920.85605,3.093775702,11.0007799,87.324,87.324
Dominican Republic,1970,15.17914674,405.0048896,2.719922561,6.00389914,40.209,40.209
Dominican Republic,1971,15.62219256,441.8445655,2.748692503,6.090958158,41.291,41.291
Dominican Republic,1972,16.08888009,512.7833507,2.778128356,6.239853438,42.382,42.382
Dominican Republic,1973,16.57693503,589.0807742,2.808012273,6.378563312,43.478,43.478
Dominican Republic,1974,17.09176626,716.1264931,2.838596842,6.573856818,44.582,44.582
Dominican Republic,1975,17.63347599,858.8417466,2.86979914,6.755584675,45.691,45.691
Dominican Republic,1976,18.20503045,919.8326641,2.901697954,6.824191767,46.807,46.807
Dominican Republic,1977,18.80274777,1042.213861,2.934003017,6.949102442,47.922,47.922
Dominican Republic,1978,19.43016906,1050.381907,2.966826964,6.956909098,49.041,49.041
Dominican Republic,1979,20.08446957,1191.631914,2.999946858,7.083079003,50.16,50.16
Dominican Republic,1980,20.76658402,1403.823097,3.033345157,7.246954577,51.281,51.281
Dominican Republic,1981,21.47213734,1503.331106,3.066756157,7.315438662,52.398,52.398
Dominican Republic,1982,21.73202183,1610.287832,3.078786833,7.38416822,53.05,53.05
Dominican Republic,1983,21.61504588,1704.373206,3.073389641,7.440952701,53.323,53.323
Dominican Republic,1984,21.50591654,2001.406053,3.068328085,7.601605239,53.596,53.596
Dominican Republic,1985,21.40394034,848.7016722,3.063575033,6.743707737,53.868,53.868
Dominican Republic,1986,21.31101974,1005.264923,3.059224298,6.913006391,54.14,54.14
Dominican Republic,1987,21.22625682,920.3158372,3.055238945,6.824716912,54.412,54.412
Dominican Republic,1988,21.14941534,822.7104994,3.051612262,6.712604376,54.684,54.684
Dominican Republic,1989,21.07802059,1161.740909,3.048230819,7.057674943,54.955,54.955
Dominican Republic,1990,21.01317203,1295.298042,3.045149481,7.166496096,55.226,55.226
Dominican Republic,1991,20.95380803,1315.459823,3.042320397,7.181941559,55.497,55.497
Dominican Republic,1992,20.90126002,1495.632594,3.039809445,7.310304536,55.767,55.767
Dominican Republic,1993,20.85659627,1664.428913,3.037670266,7.417237348,56.037,56.037
Dominican Republic,1994,21.05781724,1773.401941,3.047271857,7.480654981,56.751,56.751
Dominican Republic,1995,21.34728325,1945.300185,3.060924483,7.573171581,57.596,57.596
Dominican Republic,1996,21.6566957,2090.970843,3.075314677,7.645383755,58.437,58.437
Dominican Republic,1997,21.98238817,2329.913308,3.090241595,7.753586339,59.272,59.272
Dominican Republic,1998,22.32521191,2429.516124,3.105716619,7.795447391,60.102,60.102
Dominican Republic,1999,22.68117953,2514.077804,3.121535485,7.829661337,60.926,60.926
Dominican Republic,2000,23.04911651,2730.479949,3.137627439,7.912232678,61.746,61.746
Dominican Republic,2001,23.42581192,2785.696693,3.153838488,7.93225328,62.556,62.556
Dominican Republic,2002,23.81515213,2788.153363,3.170322022,7.933134779,63.361,63.361
Dominican Republic,2003,24.09806381,2209.666033,3.182131497,7.700596667,64.596,64.596
Dominican Republic,2004,24.33984271,2345.173321,3.192114625,7.760114589,65.995,65.995
Dominican Republic,2005,24.58800162,3578.051277,3.202258585,8.182573595,67.364,67.364
Dominican Republic,2006,24.84496431,3774.503117,3.212655089,8.236024028,68.705,68.705
Dominican Republic,2007,25.11019484,4259.242376,3.223273933,8.356846577,70.016,70.016
Dominican Republic,2008,25.38565639,4636.428945,3.234184305,8.441699725,71.297,71.297
Dominican Republic,2009,25.67020411,4702.931825,3.245330946,8.455941386,72.541,72.541
Dominican Republic,2010,25.96759224,5089.470792,3.256849308,8.534929134,73.752,73.752
Dominican Republic,2011,26.27750922,5462.702479,3.268713411,8.605698906,74.929,74.929
Dominican Republic,2012,26.60014415,5731.24201,3.280916635,8.653687542,76.039,76.039
Dominican Republic,2013,26.93586483,5826.010411,3.293458664,8.670087725,77.082,77.082
Ecuador,1970,20.25657769,329.075281,3.008479565,5.796286542,39.278,39.278
Ecuador,1971,20.56121625,306.026361,3.023406595,5.723671245,39.813,39.813
Ecuador,1972,20.87668571,348.1002583,3.03863302,5.852490537,40.352,40.352
Ecuador,1973,21.20002312,449.5257839,3.054002272,6.108193214,40.892,40.892
Ecuador,1974,21.53769749,651.7909303,3.069804771,6.479723851,41.457,41.457
Ecuador,1975,21.916136,736.5636954,3.087223169,6.601995716,42.363,42.363
Ecuador,1976,22.30916689,884.3575332,3.104997665,6.78486143,43.276,43.276
Ecuador,1977,22.71317555,1077.721064,3.122945177,6.982603965,44.191,44.191
Ecuador,1978,23.13328492,1207.050874,3.141272486,7.095935369,45.111,45.111
Ecuador,1979,23.5692235,1437.792159,3.159941772,7.270863993,46.034,46.034
Ecuador,1980,24.02316627,1756.73506,3.179018626,7.471212286,46.961,46.961
Ecuador,1981,24.49206232,2035.622087,3.198349078,7.618556745,47.888,47.888
Ecuador,1982,24.98026589,1970.769832,3.218086149,7.586179523,48.818,48.818
Ecuador,1983,25.26329934,1763.392681,3.229352724,7.474994892,49.658,49.658
Ecuador,1984,25.39813224,1760.106854,3.234675637,7.473129799,50.438,50.438
Ecuador,1985,25.53170597,2108.534721,3.239921051,7.65374854,51.215,51.215
Ecuador,1986,25.66659718,1452.182934,3.245190426,7.280823175,51.993,51.993
Ecuador,1987,25.80373793,1323.816233,3.250519362,7.18827393,52.769,52.769
Ecuador,1988,25.94784365,1228.505079,3.25608851,7.113553326,53.546,53.546
Ecuador,1989,26.10042454,1176.587175,3.26195158,7.070373302,54.318,54.318
Ecuador,1990,26.26794657,1249.991783,3.268349434,7.130892257,55.09,55.09
Ecuador,1991,26.37602154,1343.281105,3.272455322,7.202870486,55.709,55.709
Ecuador,1992,26.4481182,1414.117652,3.27518501,7.254261048,56.226,56.226
Ecuador,1993,26.5305855,1563.160064,3.278298237,7.354464733,56.74,56.74
Ecuador,1994,26.62501239,1886.58472,3.281851089,7.542523447,57.254,57.254
Ecuador,1995,26.72957281,2007.844285,3.285770548,7.60481693,57.766,57.766
Ecuador,1996,26.8455089,2070.297789,3.290098541,7.635447735,58.277,58.277
Ecuador,1997,26.97024372,2253.563022,3.294734174,7.720267808,58.785,58.785
Ecuador,1998,27.10585401,2172.51877,3.29974972,7.683642497,59.291,59.291
Ecuador,1999,27.25043837,1547.001093,3.305069608,7.344073557,59.796,59.796
Ecuador,2000,27.40444553,1461.616928,3.310705246,7.287298587,60.299,60.299
Ecuador,2001,27.56462021,1914.446149,3.316533074,7.557183643,60.799,60.799
Ecuador,2002,27.58096463,2191.006153,3.317125847,7.692116148,61.118,61.118
Ecuador,2003,27.5031578,2442.272124,3.314300827,7.800684083,61.316,61.316
Ecuador,2004,27.43685441,2704.668037,3.311887161,7.902734462,61.514,61.514
Ecuador,2005,27.3812886,3012.753526,3.309859882,8.010609732,61.711,61.711
Ecuador,2006,27.33856156,3337.397225,3.308298217,8.112946508,61.907,61.907
Ecuador,2007,27.30716001,3574.879505,3.307148939,8.18168675,62.104,62.104
Ecuador,2008,27.28613086,4255.849583,3.306378546,8.356049688,62.3,62.3
Ecuador,2009,27.27158694,4236.778504,3.305845389,8.351558473,62.495,62.495
Ecuador,2010,27.26398487,4636.693098,3.305566596,8.441756697,62.69,62.69
Ecuador,2011,27.26228433,5199.669616,3.305504221,8.556350367,62.885,62.885
Ecuador,2012,27.26699597,5655.946155,3.305677032,8.640462688,63.088,63.088
Ecuador,2013,27.27888093,6002.885522,3.306112811,8.699995553,63.298,63.298
"Egypt, Arab Rep.",1970,20.83440417,224.059041,3.036605667,5.411909593,41.477,41.477
"Egypt, Arab Rep.",1971,20.94987407,232.2670578,3.042132635,5.447887821,41.838,41.838
"Egypt, Arab Rep.",1972,21.08617879,243.1643382,3.048617792,5.493737504,42.2,42.2
"Egypt, Arab Rep.",1973,21.23379683,247.5727415,3.055594102,5.511704444,42.563,42.563
"Egypt, Arab Rep.",1974,21.38579721,286.6878569,3.06272702,5.658394017,42.926,42.926
"Egypt, Arab Rep.",1975,21.53455194,314.1211284,3.069658712,5.749778671,43.291,43.291
"Egypt, Arab Rep.",1976,21.67935743,363.3440355,3.076360537,5.895350142,43.656,43.656
"Egypt, Arab Rep.",1977,21.77909514,454.5956534,3.080950571,6.11940835,43.81,43.81
"Egypt, Arab Rep.",1978,21.84815746,544.8541794,3.084116591,6.300518198,43.826,43.826
"Egypt, Arab Rep.",1979,21.91061658,355.2909679,3.086971295,5.872937082,43.842,43.842
"Egypt, Arab Rep.",1980,21.96703768,447.7660129,3.089543043,6.104270803,43.858,43.858
"Egypt, Arab Rep.",1981,22.01676306,293.6250422,3.09180412,5.682303587,43.874,43.874
"Egypt, Arab Rep.",1982,22.06305262,335.1088892,3.093904382,5.814455521,43.89,43.89
"Egypt, Arab Rep.",1983,22.10442032,393.8494037,3.095777603,5.975968612,43.906,43.906
"Egypt, Arab Rep.",1984,22.14065914,439.2002862,3.097415698,6.084955542,43.922,43.922
"Egypt, Arab Rep.",1985,22.17038462,472.7450768,3.098757372,6.158556294,43.938,43.938
"Egypt, Arab Rep.",1986,22.19438657,480.459046,3.0998394,6.174741993,43.954,43.954
"Egypt, Arab Rep.",1987,22.31062293,519.0450977,3.10506293,6.251990773,43.877,43.877
"Egypt, Arab Rep.",1988,22.50014969,552.7643516,3.113521962,6.314931783,43.744,43.744
"Egypt, Arab Rep.",1989,22.71978606,594.4898497,3.123236177,6.387703642,43.611,43.611
"Egypt, Arab Rep.",1990,22.98336212,639.2555746,3.134770568,6.460304335,43.478,43.478
"Egypt, Arab Rep.",1991,23.29396518,683.0730276,3.148194322,6.526601776,43.345,43.345
"Egypt, Arab Rep.",1992,23.64804287,784.4524056,3.163280358,6.664985902,43.212,43.212
"Egypt, Arab Rep.",1993,24.03370263,853.5131093,3.179457122,6.749360902,43.079,43.079
"Egypt, Arab Rep.",1994,24.44096533,938.5062121,3.196260631,6.844289475,42.946,42.946
"Egypt, Arab Rep.",1995,24.85880086,1075.032855,3.213211849,6.980106503,42.814,42.814
"Egypt, Arab Rep.",1996,25.28612801,1190.551957,3.230255945,7.082172308,42.681,42.681
"Egypt, Arab Rep.",1997,25.53547149,1292.859334,3.240068524,7.164611582,42.658,42.658
"Egypt, Arab Rep.",1998,25.68018107,1359.86667,3.24571953,7.215141937,42.704,42.704
"Egypt, Arab Rep.",1999,25.82277886,1411.81651,3.251257004,7.252632459,42.75,42.75
"Egypt, Arab Rep.",2000,25.96322701,1446.758057,3.256681191,7.277080509,42.797,42.797
"Egypt, Arab Rep.",2001,26.0981782,1349.980443,3.261865511,7.207845385,42.843,42.843
"Egypt, Arab Rep.",2002,26.22927186,1266.735562,3.266876034,7.144198447,42.889,42.889
"Egypt, Arab Rep.",2003,26.35614455,1066.88453,3.271701438,6.972498026,42.935,42.935
"Egypt, Arab Rep.",2004,26.48045039,1121.77306,3.27640674,7.022665802,42.981,42.981
"Egypt, Arab Rep.",2005,26.60074209,1315.956777,3.280939114,7.182319267,43.027,43.027
"Egypt, Arab Rep.",2006,26.71990209,1476.097974,3.285408684,7.297157381,43.073,43.073
"Egypt, Arab Rep.",2007,26.83770783,1780.494407,3.289807907,7.484646361,43.078,43.078
"Egypt, Arab Rep.",2008,26.95515157,2183.597796,3.294174432,7.688729161,43.058,43.058
"Egypt, Arab Rep.",2009,27.07336864,2448.421692,3.298550538,7.803198889,43.039,43.039
"Egypt, Arab Rep.",2010,27.1935873,2748.994888,3.302981184,7.918990629,43.019,43.019
"Egypt, Arab Rep.",2011,27.31639927,2910.859431,3.307487228,7.976203654,43,43
"Egypt, Arab Rep.",2012,27.44302492,3222.782747,3.312112034,8.078000472,43.002,43.002
"Egypt, Arab Rep.",2013,27.57601487,3110.044534,3.316946368,8.042392325,43.025,43.025
El Salvador,1970,13.37146177,90.55738806,2.593122717,4.505983772,39.402,39.402
El Salvador,1971,13.64960629,92.73924867,2.613710678,4.529791777,39.504,39.504
