Country,Year,GDP per capita,LogGDP,UrbPer,LogGDP
Costa Rica,1999,0.093755653,0.010886471,0.015577521,0.010886471
Costa Rica,2000,-0.013054381,-0.001579062,0.015390171,-0.001579062
Costa Rica,2001,0.007151191,0.000857648,0.022997849,0.000857648
Costa Rica,2002,0.006725192,0.000806037,0.022249077,0.000806037
Costa Rica,2003,0.020685211,0.00246016,0.021473336,0.00246016
Costa Rica,2004,0.042727487,0.005015105,0.02073656,0.005015105
Costa Rica,2005,0.055312583,0.006420932,0.019942533,0.006420932
Costa Rica,2006,0.109713989,0.012336668,0.019232819,0.012336668
Costa Rica,2007,0.149974128,0.01635805,0.018526265,0.01635805
Costa Rica,2008,0.116195208,0.012660921,0.017822566,0.012660921
Costa Rica,2009,-0.029960968,-0.003459762,0.017092539,-0.003459762
Costa Rica,2010,0.217305707,0.022442887,0.016451051,0.022442887
Costa Rica,2011,0.119761161,0.012626693,0.015780522,0.012626693
Costa Rica,2012,0.084851176,0.008977827,0.014739385,0.008977827
Costa Rica,2013,0.078573126,0.008263852,0.013740871,0.008263852
Cote d'Ivoire,1971,0.01644639,0.002883537,0.027376345,0.002883537
Cote d'Ivoire,1972,0.119178962,0.019845952,0.027130711,0.019845952
Cote d'Ivoire,1973,0.295160582,0.044699605,0.026716915,0.044699605
Cote d'Ivoire,1974,0.15373474,0.023657809,0.026480517,0.023657809
Cote d'Ivoire,1975,0.211023324,0.03094295,0.028990134,0.03094295
Cote d'Ivoire,1976,0.143557782,0.021028493,0.04235316,0.021028493
Cote d'Ivoire,1977,0.284368513,0.038423955,0.041346669,0.038423955
Cote d'Ivoire,1978,0.205843209,0.027674565,0.040505388,0.027674565
Cote d'Ivoire,1979,0.106833526,0.014603194,0.005879121,0.014603194
Cote d'Ivoire,1980,0.065438614,0.008988119,0.005872071,0.008988119
Cote d'Ivoire,1981,-0.206301822,-0.032470978,0.005837791,-0.032470978
Cote d'Ivoire,1982,-0.13997222,-0.021902608,0.005830904,-0.021902608
Cote d'Ivoire,1983,-0.133010838,-0.021195864,0.005797101,-0.021195864
Cote d'Ivoire,1984,-0.039018175,-0.006038435,0.005790373,-0.006038435
Cote d'Ivoire,1985,-0.018892391,-0.002911361,0.005757037,-0.002911361
Cote d'Ivoire,1986,0.264568998,0.035934487,0.005724083,0.035934487
Cote d'Ivoire,1987,0.062618854,0.008975479,0.005743961,0.008975479
Cote d'Ivoire,1988,-0.018370543,-0.002715623,0.006832525,-0.002715623
Cote d'Ivoire,1989,0.009727601,0.001421708,0.009531703,0.001421708
Cote d'Ivoire,1990,0.072905808,0.010320082,0.009467365,0.010320082
Cote d'Ivoire,1991,-0.06247359,-0.009364009,0.009429407,-0.009364009
Cote d'Ivoire,1992,0.009599777,0.00139992,0.009366502,0.00139992
Cote d'Ivoire,1993,-0.10256113,-0.015833586,0.00930453,-0.015833586
Cote d'Ivoire,1994,-0.277398748,-0.048304648,0.009243469,-0.048304648
Cote d'Ivoire,1995,0.296357175,0.040548891,0.009183299,0.040548891
Cote d'Ivoire,1996,0.062132721,0.009049968,0.009148265,0.009049968
Cote d'Ivoire,1997,-0.060656843,-0.009310349,0.009065333,-0.009310349
Cote d'Ivoire,1998,0.050829084,0.007446175,0.009007721,0.007446175
Cote d'Ivoire,1999,-0.029294411,-0.004432356,0.012847763,-0.004432356
Cote d'Ivoire,2000,-0.166996715,-0.027360214,0.015273049,-0.027360214
Cote d'Ivoire,2001,0.029409968,0.004462436,0.015020326,0.004462436
Cote d'Ivoire,2002,0.086279079,0.012684227,0.014888562,0.012684227
Cote d'Ivoire,2003,0.2224946,0.030405002,0.014714735,0.030405002
Cote d'Ivoire,2004,0.066728609,0.009488133,0.014545295,0.009488133
Cote d'Ivoire,2005,0.017231786,0.002485907,0.014315106,0.002485907
Cote d'Ivoire,2006,-0.004205134,-0.000611626,0.014177129,-0.000611626
Cote d'Ivoire,2007,0.121896723,0.016704504,0.016126316,0.016704504
Cote d'Ivoire,2008,0.16187853,0.021432075,0.015911822,0.021432075
Cote d'Ivoire,2009,-0.028368403,-0.004024595,0.015621813,-0.004024595
Cote d'Ivoire,2010,-0.024979435,-0.003551965,0.015200803,-0.003551965
Cote d'Ivoire,2011,0.027941198,0.003883265,0.014795182,0.003883265
Cote d'Ivoire,2012,0.001922861,0.000269648,0.01434558,0.000269648
Cote d'Ivoire,2013,0.131377775,0.017321757,0.013931323,0.017321757
Cuba,1971,0.193381577,0.02727438,0.011781104,0.02727438
Cuba,1972,0.156248063,0.021802998,0.013513514,0.021802998
Cuba,1973,0.207543412,0.027717588,0.013171521,0.027717588
Cuba,1974,0.124923347,0.016834448,0.012920433,0.016834448
Cuba,1975,0.127285474,0.016850755,0.012629488,0.016850755
Cuba,1976,0.046811185,0.006327579,0.01236298,0.006327579
Cuba,1977,0.020599012,0.002802412,0.012058199,0.002802412
Cuba,1978,0.246248957,0.030171762,0.011808152,0.030171762
Cuba,1979,0.090071764,0.011474193,0.011520149,0.011474193
Cuba,1980,0.01067456,0.001396636,0.011285006,0.001396636
Cuba,1981,0.006685313,0.000875203,0.010968197,0.000875203
Cuba,1982,0.035218146,0.004542382,0.008147793,0.004542382
Cuba,1983,0.05503417,0.006998963,0.007361627,0.006998963
Cuba,1984,0.076801532,0.009599761,0.007264927,0.009599761
Cuba,1985,-0.052965739,-0.006993053,0.007098945,-0.006993053
Cuba,1986,0.047929267,0.006058304,0.007006612,0.006058304
Cuba,1987,0.030410631,0.003853335,0.006873863,0.003853335
Cuba,1988,0.077495041,0.009563745,0.006771319,0.009563745
Cuba,1989,-0.025882863,-0.003328305,0.006629102,-0.003328305
Cuba,1990,0.050259691,0.0062446,0.006530567,0.0062446
Cuba,1991,-0.157746171,-0.021725873,0.004252767,-0.021725873
Cuba,1992,-0.097953301,-0.013335976,0.002049514,-0.013335976
Cuba,1993,0.006783376,0.000886381,0.002031777,0.000886381
Cuba,1994,0.265178031,0.030811971,0.002027657,0.030811971
Cuba,1995,0.064402076,0.007931503,0.002023554,0.007931503
Cuba,1996,-0.181483223,-0.025249058,0.002006005,-0.025249058
Cuba,1997,0.0099463,0.001280162,0.002579744,0.001280162
Cuba,1998,0.010964406,0.001408684,0.003176177,0.001408684
Cuba,1999,0.098399495,0.012107115,0.003126044,0.012107115
Cuba,2000,0.073992429,0.009098197,0.003116302,0.009098197
Cuba,2001,0.033144335,0.00411848,0.003080069,0.00411848
Cuba,2002,0.056726109,0.006940474,0.00304414,0.006940474
Cuba,2003,0.06558998,0.007936117,0.002137626,0.007936117
Cuba,2004,0.061510589,0.007398248,0.001237705,0.007398248
Cuba,2005,0.114408456,0.013326868,0.001223024,0.013326868
Cuba,2006,0.235806849,0.025705447,0.00122153,0.025705447
Cuba,2007,0.111076798,0.012467599,0.00122004,0.012467599
Cuba,2008,0.03807505,0.004368697,0.001218553,0.004368697
Cuba,2009,0.021606561,0.002488247,0.001203984,0.002488247
Cuba,2010,0.036886368,0.004205864,0.001202536,0.004205864
Cuba,2011,0.081122189,0.009018786,0.001201091,0.009018786
Cuba,2012,0.054144753,0.006042444,0.001199651,0.006042444
Cuba,2013,0.074946312,0.00823195,0.001185189,0.00823195
Denmark,1971,0.109195136,0.012735125,0.006295697,0.012735125
Denmark,1972,0.213108989,0.023441159,0.006131682,0.023441159
Denmark,1973,0.319228109,0.032846767,0.005945671,0.032846767
Denmark,1974,0.107635372,0.011734676,0.005812021,0.011734676
Denmark,1975,0.182324487,0.019002299,0.005668254,0.019002299
Denmark,1976,0.099049622,0.010515854,0.005526745,0.010515854
Denmark,1977,0.115065392,0.012000479,0.00346247,0.012000479
Denmark,1978,0.210657462,0.020813402,0.003414328,0.020813402
Denmark,1979,0.164271966,0.016222183,0.003354615,0.016222183
Denmark,1980,0.006859725,0.000717504,0.003295465,0.000717504
Denmark,1981,-0.13414006,-0.015106044,0.002293277,-0.015106044
Denmark,1982,-0.023427407,-0.002524432,0.00131085,-0.002524432
Denmark,1983,0.005301544,0.000564486,0.001297233,0.000564486
Denmark,1984,-0.0244735,-0.002643748,0.001295552,-0.002643748
Denmark,1985,0.060850305,0.006319414,0.001282006,0.006319414
Denmark,1986,0.411013994,0.036602966,0.001268509,0.036602966
Denmark,1987,0.24253069,0.022269792,0.001266902,0.022269792
Denmark,1988,0.053556967,0.005233933,0.001253474,0.005233933
Denmark,1989,-0.0295185,-0.002990252,0.001251904,-0.002990252
Denmark,1990,0.231633382,0.02085447,0.000778513,0.02085447
Denmark,1991,0.003571253,0.000349548,0.000330021,0.000349548
Denmark,1992,0.095147689,0.008908831,0.00031813,0.008908831
Denmark,1993,-0.067196005,-0.006757983,0.000318029,-0.006757983
Denmark,1994,0.087884292,0.008239348,0.000317928,0.008239348
Denmark,1995,0.180025278,0.016059415,0.000317827,0.016059415
Denmark,1996,0.009981966,0.000948366,0.000317726,0.000948366
Denmark,1997,-0.079026769,-0.007852988,0.000317625,-0.007852988
Denmark,1998,0.015661478,0.001494118,0.000317524,0.001494118
Denmark,1999,0.001578453,0.000151415,0.000305667,0.000151415
Denmark,2000,-0.080840221,-0.008091333,0.000164539,-0.008091333
Denmark,2001,0.000782317,7.56768E-05,0.000587544,7.56768E-05
Denmark,2002,0.081118799,0.007547217,0.001174398,0.007547217
Denmark,2003,0.217765558,0.01892134,0.001290323,0.01892134
Denmark,2004,0.148635242,0.013061389,0.002413308,0.013061389
Denmark,2005,0.049274921,0.004475172,0.003389197,0.004475172
Denmark,2006,0.064994481,0.0058326,0.002818673,0.0058326
Denmark,2007,0.123628369,0.010734117,0.002264861,0.010734117
Denmark,2008,0.097832089,0.008504019,0.002248155,0.008504019
Denmark,2009,-0.097746746,-0.009292605,0.001930926,-0.009292605
Denmark,2010,-0.004630098,-0.000423197,0.001627161,-0.000423197
Denmark,2011,0.06278315,0.005554985,0.001866467,0.005554985
Denmark,2012,-0.061434167,-0.005752125,0.002127488,-0.005752125
Denmark,2013,0.042656635,0.003811651,0.002088545,0.003811651
Dominican Republic,1971,0.090961065,0.014500413,0.026909398,0.014500413
Dominican Republic,1972,0.160551449,0.024445297,0.026422223,0.024445297
Dominican Republic,1973,0.148790758,0.022229669,0.025860035,0.022229669
Dominican Republic,1974,0.215667739,0.030617162,0.025392152,0.030617162
Dominican Republic,1975,0.199287772,0.027644024,0.02487551,0.027644024
Dominican Republic,1976,0.071015315,0.010155611,0.024424941,0.010155611
Dominican Republic,1977,0.13304724,0.018304098,0.023821223,0.018304098
Dominican Republic,1978,0.007837207,0.001123405,0.023350444,0.001123405
Dominican Republic,1979,0.134474905,0.018135914,0.022817642,0.018135914
Dominican Republic,1980,0.178067724,0.023136206,0.022348485,0.023136206
Dominican Republic,1981,0.070883582,0.00945005,0.021781947,0.00945005
Dominican Republic,1982,0.071146486,0.009395138,0.012443223,0.009395138
Dominican Republic,1983,0.058427675,0.007690031,0.005146089,0.007690031
Dominican Republic,1984,0.174276881,0.021590318,0.005119742,0.021590318
Dominican Republic,1985,-0.575947284,-0.112857413,0.005075006,-0.112857413
Dominican Republic,1986,0.184473833,0.025104684,0.00504938,0.025104684
Dominican Republic,1987,-0.084504178,-0.012771503,0.005024012,-0.012771503
Dominican Republic,1988,-0.106056349,-0.016427427,0.004998897,-0.016427427
Dominican Republic,1989,0.412089562,0.051406361,0.004955746,0.051406361
Dominican Republic,1990,0.114962925,0.015418839,0.004931307,0.015418839
Dominican Republic,1991,0.015565361,0.002155232,0.004907109,0.002155232
Dominican Republic,1992,0.136965621,0.017873019,0.004865128,0.017873019
Dominican Republic,1993,0.112859481,0.014627682,0.004841573,0.014627682
Dominican Republic,1994,0.065471723,0.008550034,0.012741581,0.008550034
Dominican Republic,1995,0.09693135,0.012367446,0.014889605,0.012367446
Dominican Republic,1996,0.074883383,0.009535262,0.014601708,0.009535262
Dominican Republic,1997,0.114273456,0.014152669,0.014288892,0.014152669
Dominican Republic,1998,0.04274958,0.005398928,0.014003239,0.005398928
Dominican Republic,1999,0.034805976,0.004388965,0.013710026,0.004388965
Dominican Republic,2000,0.086076153,0.010545966,0.01345895,0.010545966
Dominican Republic,2001,0.020222358,0.002530335,0.013118259,0.002530335
Dominican Republic,2002,0.000881887,0.000111128,0.01286847,0.000111128
Dominican Republic,2003,-0.207480456,-0.02931226,0.019491485,-0.02931226
Dominican Republic,2004,0.061324782,0.007729001,0.021657688,0.007729001
Dominican Republic,2005,0.525708674,0.05443979,0.020743996,0.05443979
Dominican Republic,2006,0.054904702,0.006532228,0.019906775,0.006532228
Dominican Republic,2007,0.128424655,0.014670009,0.019081581,0.014670009
Dominican Republic,2008,0.088557198,0.010153728,0.018295818,0.010153728
Dominican Republic,2009,0.014343556,0.001687061,0.017448139,0.001687061
Dominican Republic,2010,0.082191063,0.009341095,0.016694008,0.009341095
Dominican Republic,2011,0.073334086,0.008291782,0.015958889,0.008291782
Dominican Republic,2012,0.049158733,0.005576379,0.014814024,0.005576379
Dominican Republic,2013,0.016535404,0.001895167,0.013716645,0.001895167
Ecuador,1971,-0.070041481,-0.0125279,0.013620856,-0.0125279
Ecuador,1972,0.137484553,0.02250641,0.013538292,0.02250641
Ecuador,1973,0.291368717,0.043691259,0.013382236,0.043691259
Ecuador,1974,0.449952269,0.060824965,0.013816883,0.060824965
Ecuador,1975,0.130061284,0.018869919,0.021853969,0.018869919
Ecuador,1976,0.200653166,0.027698551,0.021551826,0.027698551
Ecuador,1977,0.218648594,0.029144668,0.021143359,0.029144668
Ecuador,1978,0.120003046,0.016230536,0.020818719,0.016230536
Ecuador,1979,0.191161193,0.024651947,0.020460642,0.024651947
Ecuador,1980,0.221828238,0.02755495,0.02013729,0.02755495
Ecuador,1981,0.158753038,0.019721627,0.019739784,0.019721627
Ecuador,1982,-0.031858691,-0.004249784,0.019420314,-0.004249784
Ecuador,1983,-0.105226469,-0.014656209,0.017206768,-0.014656209
Ecuador,1984,-0.001863355,-0.000249511,0.015707439,-0.000249511
Ecuador,1985,0.19795836,0.024169089,0.015405052,0.024169089
Ecuador,1986,-0.311283367,-0.048724538,0.015190862,-0.048724538
Ecuador,1987,-0.088395682,-0.012711371,0.014925086,-0.012711371
Ecuador,1988,-0.071997269,-0.010394791,0.014724554,-0.010394791
Ecuador,1989,-0.042261041,-0.006070106,0.01441751,-0.006070106
Ecuador,1990,0.062387734,0.008559513,0.0142126,0.008559513
Ecuador,1991,0.074631948,0.01009386,0.011236159,0.01009386
Ecuador,1992,0.052733971,0.007134734,0.009280368,0.007134734
Ecuador,1993,0.105396048,0.01381308,0.009141678,0.01381308
Ecuador,1994,0.206904375,0.025570687,0.009058865,0.025570687
Ecuador,1995,0.064274646,0.008258971,0.008942607,0.008258971
Ecuador,1996,0.031104755,0.004027816,0.008846034,0.004027816
Ecuador,1997,0.088521194,0.011108723,0.00871699,0.011108723
Ecuador,1998,-0.035962718,-0.004744047,0.008607638,-0.004744047
Ecuador,1999,-0.287922795,-0.044193745,0.008517313,-0.044193745
Ecuador,2000,-0.055193345,-0.007730719,0.008411934,-0.007730719
Ecuador,2001,0.309813886,0.037034994,0.008292011,0.037034994
Ecuador,2002,0.144459537,0.017854866,0.005246797,0.017854866
Ecuador,2003,0.114680632,0.014114183,0.003239635,0.014114183
Ecuador,2004,0.107439261,0.013082235,0.003229173,0.013082235
Ecuador,2005,0.113908799,0.013650373,0.003202523,0.013650373
Ecuador,2006,0.107756475,0.012775154,0.003176095,0.012775154
Ecuador,2007,0.071157931,0.008472907,0.003182193,0.008472907
Ecuador,2008,0.190487561,0.021311368,0.003155996,0.021311368
Ecuador,2009,-0.004481145,-0.000537481,0.003130016,-0.000537481
Ecuador,2010,0.094391197,0.010800167,0.00312025,0.010800167
Ecuador,2011,0.12141768,0.013574624,0.003110544,0.013574624
Ecuador,2012,0.087751064,0.009830397,0.003228115,0.009830397
Ecuador,2013,0.061340642,0.006890009,0.003328684,0.006890009
"Egypt, Arab Rep.",1971,0.036633276,0.006647973,0.008703619,0.006647973
"Egypt, Arab Rep.",1972,0.046917029,0.008416048,0.008652421,0.008416048
"Egypt, Arab Rep.",1973,0.018129317,0.00327044,0.008601896,0.00327044
"Egypt, Arab Rep.",1974,0.157994435,0.026614194,0.008528534,0.026614194
"Egypt, Arab Rep.",1975,0.095690385,0.016150281,0.008503005,0.016150281
"Egypt, Arab Rep.",1976,0.156700402,0.025317752,0.008431314,0.025317752
"Egypt, Arab Rep.",1977,0.251143844,0.03800592,0.003527579,0.03800592
"Egypt, Arab Rep.",1978,0.19854683,0.029595974,0.000365213,0.029595974
"Egypt, Arab Rep.",1979,-0.347915495,-0.067864436,0.00036508,-0.067864436
"Egypt, Arab Rep.",1980,0.260279752,0.039389784,0.000364947,0.039389784
"Egypt, Arab Rep.",1981,-0.344244463,-0.069126556,0.000364814,-0.069126556
"Egypt, Arab Rep.",1982,0.141281706,0.023256754,0.000364681,0.023256754
"Egypt, Arab Rep.",1983,0.175287843,0.027777853,0.000364548,0.027777853
"Egypt, Arab Rep.",1984,0.115147775,0.018237534,0.000364415,0.018237534
"Egypt, Arab Rep.",1985,0.076376978,0.012095528,0.000364282,0.012095528
"Egypt, Arab Rep.",1986,0.016317397,0.002628164,0.000364149,0.002628164
"Egypt, Arab Rep.",1987,0.080310803,0.012510447,-0.001751831,0.012510447
"Egypt, Arab Rep.",1988,0.064964016,0.010067355,-0.003031201,0.010067355
"Egypt, Arab Rep.",1989,0.075485147,0.011523776,-0.003040417,0.011523776
"Egypt, Arab Rep.",1990,0.075301075,0.011365695,-0.003049689,0.011365695
"Egypt, Arab Rep.",1991,0.068544499,0.010262278,-0.003059018,0.010262278
"Egypt, Arab Rep.",1992,0.148416602,0.02120309,-0.003068405,0.02120309
"Egypt, Arab Rep.",1993,0.088036831,0.012659442,-0.003077849,0.012659442
"Egypt, Arab Rep.",1994,0.099580313,0.014064824,-0.003087351,0.014064824
"Egypt, Arab Rep.",1995,0.145472285,0.019843846,-0.003073627,0.019843846
"Egypt, Arab Rep.",1996,0.107456346,0.014622385,-0.003106461,0.014622385
"Egypt, Arab Rep.",1997,0.085932728,0.011640394,-0.000538881,0.011640394
"Egypt, Arab Rep.",1998,0.051828791,0.00705277,0.001078344,0.00705277
"Egypt, Arab Rep.",1999,0.038202157,0.005196089,0.001077182,0.005196089
"Egypt, Arab Rep.",2000,0.024749354,0.003370921,0.001099415,0.003370921
"Egypt, Arab Rep.",2001,-0.066892742,-0.009514135,0.001074842,-0.009514135
"Egypt, Arab Rep.",2002,-0.061663768,-0.008830231,0.001073688,-0.008830231
"Egypt, Arab Rep.",2003,-0.157768549,-0.024033546,0.001072536,-0.024033546
"Egypt, Arab Rep.",2004,0.051447489,0.007195094,0.001071387,0.007195094
"Egypt, Arab Rep.",2005,0.173104279,0.022734026,0.00107024,0.022734026
"Egypt, Arab Rep.",2006,0.121691837,0.015989002,0.001069096,0.015989002
"Egypt, Arab Rep.",2007,0.206216957,0.025693427,0.000116082,0.025693427
"Egypt, Arab Rep.",2008,0.226399694,0.027266859,-0.000464274,0.027266859
"Egypt, Arab Rep.",2009,0.121278697,0.014887991,-0.000441265,0.014887991
"Egypt, Arab Rep.",2010,0.122762021,0.014839009,-0.000464695,0.014839009
"Egypt, Arab Rep.",2011,0.058881355,0.007224788,-0.000441665,0.007224788
"Egypt, Arab Rep.",2012,0.107158495,0.012762565,4.65116E-05,0.012762565
"Egypt, Arab Rep.",2013,-0.034981636,-0.00440804,0.000534859,-0.00440804
El Salvador,1971,0.024093679,0.005283642,0.002588701,0.005283642
El Salvador,1972,0.03844903,0.008328922,0.012631632,0.008328922
El Salvador,1973,0.127366067,0.026247065,0.012499063,0.026247065
El Salvador,1974,0.155462543,0.030827454,0.012418833,0.030827454
El Salvador,1975,0.109723709,0.021546591,0.012290884,0.021546591
El Salvador,1976,0.246954268,0.044712983,0.012213924,0.044712983
El Salvador,1977,0.230587757,0.040237188,0.012090344,0.040237188
El Salvador,1978,0.052749388,0.009582994,0.01196943,0.009582994
El Salvador,1979,0.098909265,0.017415949,0.011874332,0.017415949
El Salvador,1980,0.018664422,0.003356188,0.011780916,0.003356188
El Salvador,1981,-0.045421637,-0.008408456,0.011643742,-0.008408456
El Salvador,1982,0.02174485,0.003924121,0.011554598,0.003924121
El Salvador,1983,0.116607431,0.020041053,0.011444794,0.020041053
El Salvador,1984,0.132897272,0.02222727,0.011337222,0.02222727
El Salvador,1985,0.21324357,0.033684151,0.01121013,0.033684151
El Salvador,1986,0.361318661,0.051999825,0.011128742,0.051999825
El Salvador,1987,0.156182375,0.023255937,0.011006256,0.023255937
El Salvador,1988,0.167562228,0.024261278,0.010907413,0.024261278
El Salvador,1989,0.162145888,0.022975665,0.010768975,0.022975665
El Salvador,1990,0.116226656,0.016434122,0.010674769,0.016434122
El Salvador,1991,0.089720847,0.012634516,0.010582333,0.012634516
El Salvador,1992,0.103736735,0.014332677,0.01047152,0.014332677
El Salvador,1993,0.147190134,0.019658174,0.022018896,0.019658174
El Salvador,1994,0.148900764,0.019488383,0.025203379,0.019488383
El Salvador,1995,0.160625741,0.020514175,0.024488866,0.020514175
El Salvador,1996,0.074801922,0.009734682,0.023847907,0.009734682
El Salvador,1997,0.070468279,0.009100872,0.023093351,0.009100872
El Salvador,1998,0.071196273,0.009108832,0.022465947,0.009108832
El Salvador,1999,0.032082372,0.004144563,0.009636678,0.004144563
El Salvador,2000,0.048409343,0.006178949,0.009510427,0.006178949
El Salvador,2001,0.047001913,0.005966501,0.009369908,0.005966501
El Salvador,2002,0.03179909,0.004042332,0.009249294,0.004042332
El Salvador,2003,0.048046594,0.006035496,0.00911454,0.006035496
El Salvador,2004,0.046320758,0.005788598,0.009015703,0.005788598
El Salvador,2005,0.078040125,0.00955122,0.008853323,0.00955122
El Salvador,2006,0.080933008,0.009798258,0.008743187,0.009798258
El Salvador,2007,0.079130223,0.009495068,0.008619165,0.009495068
El Salvador,2008,0.060962563,0.007308751,0.008433908,0.007308751
El Salvador,2009,-0.040869142,-0.005116298,0.008236894,-0.005116298
El Salvador,2010,0.030866559,0.003746526,0.008044157,0.003746526
El Salvador,2011,0.07376836,0.008738915,0.007839965,0.008738915
El Salvador,2012,0.022427147,0.002699632,0.007670937,0.002699632
El Salvador,2013,0.011788509,0.001422644,0.007474689,0.001422644
Ethiopia,1971,0.028861205,0.006409441,0.01956218,0.006409441
Ethiopia,1972,0.059824807,0.013005504,0.019643673,0.013005504
Ethiopia,1973,0.123162752,0.025664107,0.019489247,0.025664107
Ethiopia,1974,0.095210905,0.019592741,0.019446276,0.019592741
Ethiopia,1975,-0.027014492,-0.005786426,0.019506412,-0.005786426
Ethiopia,1976,0.067072952,0.013796684,0.019450317,0.013796684
Ethiopia,1977,0.119876215,0.023733721,0.019286603,0.023733721
Ethiopia,1978,0.049319796,0.009857985,0.019328586,0.009857985
Ethiopia,1979,0.081517317,0.015890021,0.019361277,0.015890021
Ethiopia,1980,0.043137608,0.008429634,0.019189348,0.008429634
Ethiopia,1981,0.022215002,0.004348872,0.019212296,0.004348872
Ethiopia,1982,0.001265413,0.00024922,0.019132893,0.00024922
Ethiopia,1983,0.061269901,0.011716222,0.019143623,0.011716222
Ethiopia,1984,0.144369767,0.026261689,0.01923775,0.026261689
Ethiopia,1985,0.134174068,0.023891445,0.019675926,0.023891445
Ethiopia,1986,0.01153607,0.002125746,0.019732821,0.002125746
Ethiopia,1987,0.035571863,0.006464259,0.019693467,0.006464259
Ethiopia,1988,-0.059473579,-0.011266695,0.019649005,-0.011266695
Ethiopia,1989,-0.005672309,-0.001057161,0.019517417,-0.001057161
Ethiopia,1990,0.080132222,0.014340603,0.019466882,0.014340603
Ethiopia,1991,0.101818063,0.017783702,0.019491324,0.017783702
Ethiopia,1992,-0.227601282,-0.04653874,0.01935183,-0.04653874
Ethiopia,1993,-0.303089285,-0.06824784,0.01936566,-0.06824784
Ethiopia,1994,-0.06417079,-0.013453118,0.019222139,-0.013453118
Ethiopia,1995,0.027518017,0.00558155,0.014676745,0.00558155
Ethiopia,1996,0.052452112,0.010453048,0.012945686,0.010453048
Ethiopia,1997,0.004500785,0.00090871,0.012851635,0.00090871
Ethiopia,1998,-0.119019313,-0.025618962,0.012900042,-0.025618962
Ethiopia,1999,-0.078211527,-0.016897564,0.012805345,-0.016897564
Ethiopia,2000,0.064795843,0.013250518,0.012849584,0.013250518
Ethiopia,2001,-0.036512767,-0.007747652,0.012686567,-0.007747652
Ethiopia,2002,-0.061699361,-0.013368649,0.012795605,-0.013368649
Ethiopia,2003,0.068038438,0.014004862,0.012700093,0.014004862
Ethiopia,2004,0.142294114,0.027914769,0.012671457,0.027914769
Ethiopia,2005,0.190467281,0.035588603,0.012641899,0.035588603
Ethiopia,2006,0.198403743,0.035675298,0.012675159,0.035675298
Ethiopia,2007,0.23366202,0.039965083,0.013648657,0.039965083
Ethiopia,2008,0.312809119,0.049809083,0.024447754,0.049809083
Ethiopia,2009,0.072197944,0.012152305,0.024227741,0.012152305
Ethiopia,2010,-0.09097131,-0.016427233,0.024186872,-0.016427233
Ethiopia,2011,0.107971719,0.017954046,0.024019863,0.017954046
Ethiopia,2012,0.358752057,0.052735569,0.023963913,0.052735569
Ethiopia,2013,0.07525754,0.011856538,0.023678414,0.011856538
Finland,1971,0.099054964,0.012092198,0.012856336,0.012092198
Finland,1972,0.171448161,0.020016969,0.013065109,0.020016969
Finland,1973,0.313980405,0.033863539,0.012713031,0.033863539
Finland,1974,0.269801963,0.028651977,0.012417481,0.028651977
Finland,1975,0.181117299,0.019411232,0.012115967,0.019411232
Finland,1976,0.077071044,0.008492995,0.011838245,0.008492995
Finland,1977,0.049198038,0.005447484,0.01149576,0.005447484
Finland,1978,0.079793787,0.008660666,0.011221065,0.008660666
Finland,1979,0.223004717,0.022515473,0.010939859,0.022515473
Finland,1980,0.202413146,0.020162366,0.010666479,0.020162366
Finland,1981,-0.02674421,-0.002906551,0.011167343,-0.002906551
Finland,1982,0.001258283,0.000135221,0.011650673,0.000135221
Finland,1983,-0.039774272,-0.004363814,0.011298434,-0.004363814
Finland,1984,0.031965049,0.003397854,0.010956578,0.003397854
Finland,1985,0.05149527,0.005404116,0.010571219,0.005404116
Finland,1986,0.310927374,0.028980776,0.010012136,0.028980776
Finland,1987,0.241414008,0.022496601,0.009455771,0.022496601
Finland,1988,0.186983622,0.017439997,0.009173125,0.017439997
Finland,1989,0.087771246,0.008412855,0.008858974,0.008412855
Finland,1990,0.184176342,0.016763251,0.008590563,0.016763251
Finland,1991,-0.100662359,-0.010347414,0.005997455,-0.010347414
Finland,1992,-0.123582306,-0.012999687,0.003569505,-0.012999687
Finland,1993,-0.211703308,-0.023751389,0.003506889,-0.023751389
Finland,1994,0.151897345,0.014462747,0.003469761,0.014462747
Finland,1995,0.293349833,0.025933688,0.00340819,0.025933688
Finland,1996,-0.019021341,-0.001887202,0.003211343,-0.001887202
Finland,1997,-0.042683348,-0.004294677,0.002991763,-0.004294677
Finland,1998,0.053484049,0.005151866,0.002958289,0.005151866
Finland,1999,0.007348711,0.000720264,0.002925086,0.000720264
Finland,2000,-0.073700603,-0.007525725,0.002892148,-0.007525725
Finland,2001,0.027194623,0.002657562,0.002251074,0.002657562
Finland,2002,0.077294531,0.007354758,0.001638986,0.007354758
Finland,2003,0.222701771,0.019716819,0.001636304,0.019716819
Finland,2004,0.146978351,0.013187445,0.00162153,0.013187445
Finland,2005,0.035328545,0.00329534,0.001606824,0.00329534
Finland,2006,0.054927043,0.005058594,0.001592184,0.005058594
Finland,2007,0.173872438,0.01508935,0.00157761,0.01508935
Finland,2008,0.105698434,0.00931705,0.001575125,0.00931705
Finland,2009,-0.11797326,-0.011532962,0.001560643,-0.011532962
Finland,2010,-0.019012039,-0.001784067,0.001546225,-0.001784067
